#parenth-lens.xq
WORK,SENT.ADDR,PARENLEN,NORMLEN,SENTLEN
Pere,/proiel/per-aeth.xml|57394,0,0,3
Pere,/proiel/per-aeth.xml|57395,0,0,32
Pere,/proiel/per-aeth.xml|57396,0,0,16
Pere,/proiel/per-aeth.xml|57397,0,0,17
Pere,/proiel/per-aeth.xml|57398,0,0,18
Pere,/proiel/per-aeth.xml|63562,0,0,4
Pere,/proiel/per-aeth.xml|57400,0,0,18
Pere,/proiel/per-aeth.xml|57401,0,0,34
Pere,/proiel/per-aeth.xml|57402,0,0,10
Pere,/proiel/per-aeth.xml|57403,0,0,30
Pere,/proiel/per-aeth.xml|57404,0,0,15
Pere,/proiel/per-aeth.xml|58354,0,0,9
Pere,/proiel/per-aeth.xml|57405,0,0,28
Pere,/proiel/per-aeth.xml|57406,5,0.058823529411764706,85
Pere,/proiel/per-aeth.xml|63564,4,1,4
Pere,/proiel/per-aeth.xml|57408,0,0,29
Pere,/proiel/per-aeth.xml|57409,0,0,9
Pere,/proiel/per-aeth.xml|63841,0,0,6
Pere,/proiel/per-aeth.xml|63842,0,0,5
Pere,/proiel/per-aeth.xml|63843,0,0,21
Pere,/proiel/per-aeth.xml|57410,0,0,51
Pere,/proiel/per-aeth.xml|57411,2,0.044444444444444444,45
Pere,/proiel/per-aeth.xml|58450,0,0,17
Pere,/proiel/per-aeth.xml|57412,0,0,19
Pere,/proiel/per-aeth.xml|57413,0,0,25
Pere,/proiel/per-aeth.xml|63922,0,0,7
Pere,/proiel/per-aeth.xml|57414,0,0,23
Pere,/proiel/per-aeth.xml|57415,0,0,48
Pere,/proiel/per-aeth.xml|57416,0,0,36
Pere,/proiel/per-aeth.xml|63923,15,1,15
Pere,/proiel/per-aeth.xml|57417,2,0.066666666666666667,30
Pere,/proiel/per-aeth.xml|57418,4,0.190476190476190476,21
Pere,/proiel/per-aeth.xml|63924,0,0,8
Pere,/proiel/per-aeth.xml|57419,4,0.083333333333333333,48
Pere,/proiel/per-aeth.xml|57421,2,0.06896551724137931,29
Pere,/proiel/per-aeth.xml|57422,0,0,10
Pere,/proiel/per-aeth.xml|58355,0,0,14
Pere,/proiel/per-aeth.xml|57423,2,0.054054054054054054,37
Pere,/proiel/per-aeth.xml|57424,2,0.052631578947368421,38
Pere,/proiel/per-aeth.xml|63925,0,0,31
Pere,/proiel/per-aeth.xml|57425,0,0,26
Pere,/proiel/per-aeth.xml|57426,0,0,8
Pere,/proiel/per-aeth.xml|57427,0,0,39
Pere,/proiel/per-aeth.xml|57428,6,0.088235294117647059,68
Pere,/proiel/per-aeth.xml|57429,0,0,30
Pere,/proiel/per-aeth.xml|63926,0,0,7
Pere,/proiel/per-aeth.xml|57430,0,0,31
Pere,/proiel/per-aeth.xml|63945,4,1,4
Pere,/proiel/per-aeth.xml|57431,0,0,32
Pere,/proiel/per-aeth.xml|57434,0,0,17
Pere,/proiel/per-aeth.xml|63946,21,1,21
Pere,/proiel/per-aeth.xml|57435,0,0,16
Pere,/proiel/per-aeth.xml|57436,0,0,17
Pere,/proiel/per-aeth.xml|57437,2,0.051282051282051282,39
Pere,/proiel/per-aeth.xml|57438,0,0,25
Pere,/proiel/per-aeth.xml|63947,0,0,11
Pere,/proiel/per-aeth.xml|57439,0,0,16
Pere,/proiel/per-aeth.xml|57440,0,0,6
Pere,/proiel/per-aeth.xml|57441,1,0.043478260869565217,23
Pere,/proiel/per-aeth.xml|63948,7,0.159090909090909091,44
Pere,/proiel/per-aeth.xml|57442,0,0,34
Pere,/proiel/per-aeth.xml|57443,0,0,12
Pere,/proiel/per-aeth.xml|57444,0,0,30
Pere,/proiel/per-aeth.xml|57445,0,0,17
Pere,/proiel/per-aeth.xml|57446,0,0,19
Pere,/proiel/per-aeth.xml|57448,0,0,21
Pere,/proiel/per-aeth.xml|57449,0,0,15
Pere,/proiel/per-aeth.xml|64009,0,0,10
Pere,/proiel/per-aeth.xml|57450,0,0,15
Pere,/proiel/per-aeth.xml|57451,0,0,6
Pere,/proiel/per-aeth.xml|57452,0,0,16
Pere,/proiel/per-aeth.xml|57453,2,0.04,50
Pere,/proiel/per-aeth.xml|57455,0,0,37
Pere,/proiel/per-aeth.xml|57456,0,0,4
Pere,/proiel/per-aeth.xml|64010,0,0,8
Pere,/proiel/per-aeth.xml|57457,0,0,14
Pere,/proiel/per-aeth.xml|57458,0,0,16
Pere,/proiel/per-aeth.xml|57459,0,0,8
Pere,/proiel/per-aeth.xml|64011,0,0,11
Pere,/proiel/per-aeth.xml|57460,0,0,30
Pere,/proiel/per-aeth.xml|57461,0,0,23
Pere,/proiel/per-aeth.xml|57462,0,0,23
Pere,/proiel/per-aeth.xml|57463,0,0,17
Pere,/proiel/per-aeth.xml|57464,0,0,16
Pere,/proiel/per-aeth.xml|57465,0,0,16
Pere,/proiel/per-aeth.xml|57466,0,0,11
Pere,/proiel/per-aeth.xml|57467,0,0,9
Pere,/proiel/per-aeth.xml|57468,0,0,24
Pere,/proiel/per-aeth.xml|57469,0,0,11
Pere,/proiel/per-aeth.xml|57470,6,0.181818181818181818,33
Pere,/proiel/per-aeth.xml|57471,0,0,27
Pere,/proiel/per-aeth.xml|57472,2,0.048780487804878049,41
Pere,/proiel/per-aeth.xml|64012,15,1,15
Pere,/proiel/per-aeth.xml|57473,0,0,27
Pere,/proiel/per-aeth.xml|57474,2,0.05,40
Pere,/proiel/per-aeth.xml|57475,0,0,26
Pere,/proiel/per-aeth.xml|64013,0,0,12
Pere,/proiel/per-aeth.xml|57476,0,0,41
Pere,/proiel/per-aeth.xml|57477,26,0.382352941176470588,68
Pere,/proiel/per-aeth.xml|57479,0,0,21
Pere,/proiel/per-aeth.xml|64014,0,0,5
Pere,/proiel/per-aeth.xml|57480,0,0,23
Pere,/proiel/per-aeth.xml|57481,8,0.363636363636363636,22
Pere,/proiel/per-aeth.xml|57482,2,0.028571428571428571,70
Pere,/proiel/per-aeth.xml|64028,0,0,11
Pere,/proiel/per-aeth.xml|57484,0,0,25
Pere,/proiel/per-aeth.xml|57485,0,0,5
Pere,/proiel/per-aeth.xml|57486,0,0,3
Pere,/proiel/per-aeth.xml|57487,0,0,24
Pere,/proiel/per-aeth.xml|57488,0,0,25
Pere,/proiel/per-aeth.xml|57489,2,0.043478260869565217,46
Pere,/proiel/per-aeth.xml|57490,0,0,16
Pere,/proiel/per-aeth.xml|57491,0,0,13
Pere,/proiel/per-aeth.xml|57492,0,0,19
Pere,/proiel/per-aeth.xml|57493,33,0.366666666666666667,90
Pere,/proiel/per-aeth.xml|57494,2,0.052631578947368421,38
Pere,/proiel/per-aeth.xml|57495,5,0.208333333333333333,24
Pere,/proiel/per-aeth.xml|64042,0,0,19
Pere,/proiel/per-aeth.xml|57496,0,0,30
Pere,/proiel/per-aeth.xml|57497,0,0,10
Pere,/proiel/per-aeth.xml|57498,0,0,6
Pere,/proiel/per-aeth.xml|64043,0,0,6
Pere,/proiel/per-aeth.xml|57499,0,0,16
Pere,/proiel/per-aeth.xml|57500,0,0,17
Pere,/proiel/per-aeth.xml|64044,5,1,5
Pere,/proiel/per-aeth.xml|57501,0,0,23
Pere,/proiel/per-aeth.xml|57502,0,0,19
Pere,/proiel/per-aeth.xml|57503,0,0,15
Pere,/proiel/per-aeth.xml|64045,0,0,9
Pere,/proiel/per-aeth.xml|64046,0,0,26
Pere,/proiel/per-aeth.xml|57505,0,0,7
Pere,/proiel/per-aeth.xml|57506,2,0.064516129032258065,31
Pere,/proiel/per-aeth.xml|57507,0,0,25
Pere,/proiel/per-aeth.xml|57508,0,0,16
Pere,/proiel/per-aeth.xml|58331,0,0,5
Pere,/proiel/per-aeth.xml|57509,0,0,6
Pere,/proiel/per-aeth.xml|64047,8,1,8
Pere,/proiel/per-aeth.xml|57510,0,0,25
Pere,/proiel/per-aeth.xml|57512,0,0,15
Pere,/proiel/per-aeth.xml|57513,0,0,9
Pere,/proiel/per-aeth.xml|57514,0,0,11
Pere,/proiel/per-aeth.xml|57515,0,0,12
Pere,/proiel/per-aeth.xml|57516,0,0,12
Pere,/proiel/per-aeth.xml|64048,0,0,10
Pere,/proiel/per-aeth.xml|57517,5,0.172413793103448276,29
Pere,/proiel/per-aeth.xml|64049,0,0,11
Pere,/proiel/per-aeth.xml|57518,0,0,12
Pere,/proiel/per-aeth.xml|64050,13,1,13
Pere,/proiel/per-aeth.xml|57519,0,0,12
Pere,/proiel/per-aeth.xml|57520,0,0,8
Pere,/proiel/per-aeth.xml|64051,2,0.111111111111111111,18
Pere,/proiel/per-aeth.xml|57521,0,0,9
Pere,/proiel/per-aeth.xml|64052,0,0,16
Pere,/proiel/per-aeth.xml|64053,0,0,8
Pere,/proiel/per-aeth.xml|57522,0,0,28
Pere,/proiel/per-aeth.xml|57523,0,0,46
Pere,/proiel/per-aeth.xml|57524,0,0,20
Pere,/proiel/per-aeth.xml|58269,0,0,8
Pere,/proiel/per-aeth.xml|57525,0,0,27
Pere,/proiel/per-aeth.xml|57526,0,0,7
Pere,/proiel/per-aeth.xml|64089,4,0.153846153846153846,26
Pere,/proiel/per-aeth.xml|57527,0,0,18
Pere,/proiel/per-aeth.xml|64090,2,0.06896551724137931,29
Pere,/proiel/per-aeth.xml|57529,0,0,45
Pere,/proiel/per-aeth.xml|57530,0,0,3
Pere,/proiel/per-aeth.xml|57531,0,0,10
Pere,/proiel/per-aeth.xml|57532,0,0,24
Pere,/proiel/per-aeth.xml|57533,0,0,10
Pere,/proiel/per-aeth.xml|57534,13,0.26,50
Pere,/proiel/per-aeth.xml|57536,0,0,11
Pere,/proiel/per-aeth.xml|57537,0,0,18
Pere,/proiel/per-aeth.xml|57538,2,0.095238095238095238,21
Pere,/proiel/per-aeth.xml|57539,2,0.064516129032258065,31
Pere,/proiel/per-aeth.xml|57540,0,0,33
Pere,/proiel/per-aeth.xml|57541,0,0,21
Pere,/proiel/per-aeth.xml|57542,6,0.130434782608695652,46
Pere,/proiel/per-aeth.xml|57543,0,0,28
Pere,/proiel/per-aeth.xml|57544,0,0,21
Pere,/proiel/per-aeth.xml|57545,0,0,19
Pere,/proiel/per-aeth.xml|57546,0,0,10
Pere,/proiel/per-aeth.xml|57547,0,0,8
Pere,/proiel/per-aeth.xml|57548,0,0,14
Pere,/proiel/per-aeth.xml|57549,0,0,16
Pere,/proiel/per-aeth.xml|57550,0,0,10
Pere,/proiel/per-aeth.xml|57551,0,0,9
Pere,/proiel/per-aeth.xml|57552,0,0,25
Pere,/proiel/per-aeth.xml|57553,0,0,18
Pere,/proiel/per-aeth.xml|57554,0,0,16
Pere,/proiel/per-aeth.xml|64092,0,0,23
Pere,/proiel/per-aeth.xml|57555,0,0,13
Pere,/proiel/per-aeth.xml|57556,0,0,35
Pere,/proiel/per-aeth.xml|57557,0,0,13
Pere,/proiel/per-aeth.xml|57558,0,0,14
Pere,/proiel/per-aeth.xml|57559,2,0.086956521739130435,23
Pere,/proiel/per-aeth.xml|57560,0,0,5
Pere,/proiel/per-aeth.xml|57561,2,0.064516129032258065,31
Pere,/proiel/per-aeth.xml|57562,0,0,20
Pere,/proiel/per-aeth.xml|57563,0,0,14
Pere,/proiel/per-aeth.xml|57564,0,0,8
Pere,/proiel/per-aeth.xml|57565,0,0,12
Pere,/proiel/per-aeth.xml|57566,0,0,10
Pere,/proiel/per-aeth.xml|58272,0,0,8
Pere,/proiel/per-aeth.xml|57567,0,0,23
Pere,/proiel/per-aeth.xml|57568,0,0,19
Pere,/proiel/per-aeth.xml|57569,0,0,19
Pere,/proiel/per-aeth.xml|57570,0,0,3
Pere,/proiel/per-aeth.xml|57571,0,0,12
Pere,/proiel/per-aeth.xml|57572,0,0,34
Pere,/proiel/per-aeth.xml|57573,0,0,26
Pere,/proiel/per-aeth.xml|57574,0,0,26
Pere,/proiel/per-aeth.xml|58275,0,0,15
Pere,/proiel/per-aeth.xml|57575,0,0,17
Pere,/proiel/per-aeth.xml|57576,0,0,21
Pere,/proiel/per-aeth.xml|57577,0,0,8
Pere,/proiel/per-aeth.xml|58276,0,0,2
Pere,/proiel/per-aeth.xml|57578,0,0,24
Pere,/proiel/per-aeth.xml|57579,0,0,10
Pere,/proiel/per-aeth.xml|58277,0,0,16
Pere,/proiel/per-aeth.xml|57580,0,0,13
Pere,/proiel/per-aeth.xml|57581,0,0,22
Pere,/proiel/per-aeth.xml|57582,0,0,6
Pere,/proiel/per-aeth.xml|57583,2,0.142857142857142857,14
Pere,/proiel/per-aeth.xml|57584,0,0,38
Pere,/proiel/per-aeth.xml|57585,0,0,8
Pere,/proiel/per-aeth.xml|57586,0,0,20
Pere,/proiel/per-aeth.xml|57587,0,0,17
Pere,/proiel/per-aeth.xml|57588,2,0.181818181818181818,11
Pere,/proiel/per-aeth.xml|57589,0,0,23
Pere,/proiel/per-aeth.xml|57590,0,0,23
Pere,/proiel/per-aeth.xml|57591,0,0,5
Pere,/proiel/per-aeth.xml|58280,0,0,16
Pere,/proiel/per-aeth.xml|57592,0,0,16
Pere,/proiel/per-aeth.xml|57593,0,0,11
Pere,/proiel/per-aeth.xml|58281,0,0,5
Pere,/proiel/per-aeth.xml|57594,0,0,8
Pere,/proiel/per-aeth.xml|57595,0,0,16
Pere,/proiel/per-aeth.xml|57596,2,0.095238095238095238,21
Pere,/proiel/per-aeth.xml|57597,0,0,18
Pere,/proiel/per-aeth.xml|57598,2,0.05,40
Pere,/proiel/per-aeth.xml|57599,0,0,15
Pere,/proiel/per-aeth.xml|57600,0,0,10
Pere,/proiel/per-aeth.xml|58282,0,0,8
Pere,/proiel/per-aeth.xml|57601,0,0,22
Pere,/proiel/per-aeth.xml|57602,0,0,6
Pere,/proiel/per-aeth.xml|57603,0,0,25
Pere,/proiel/per-aeth.xml|57604,0,0,23
Pere,/proiel/per-aeth.xml|57605,0,0,22
Pere,/proiel/per-aeth.xml|57606,0,0,17
Pere,/proiel/per-aeth.xml|57607,0,0,45
Pere,/proiel/per-aeth.xml|57608,0,0,33
Pere,/proiel/per-aeth.xml|58297,0,0,19
Pere,/proiel/per-aeth.xml|57610,0,0,26
Pere,/proiel/per-aeth.xml|57611,0,0,11
Pere,/proiel/per-aeth.xml|57612,0,0,26
Pere,/proiel/per-aeth.xml|57613,0,0,16
Pere,/proiel/per-aeth.xml|58312,0,0,8
Pere,/proiel/per-aeth.xml|57614,0,0,14
Pere,/proiel/per-aeth.xml|57615,0,0,4
Pere,/proiel/per-aeth.xml|57616,0,0,18
Pere,/proiel/per-aeth.xml|57617,0,0,25
Pere,/proiel/per-aeth.xml|57618,2,0.1,20
Pere,/proiel/per-aeth.xml|57619,1,0.037037037037037037,27
Pere,/proiel/per-aeth.xml|57620,0,0,32
Pere,/proiel/per-aeth.xml|57621,2,0.055555555555555556,36
Pere,/proiel/per-aeth.xml|58315,0,0,5
Pere,/proiel/per-aeth.xml|58314,0,0,17
Pere,/proiel/per-aeth.xml|57622,3,0.214285714285714286,14
Pere,/proiel/per-aeth.xml|57623,1,0.066666666666666667,15
Pere,/proiel/per-aeth.xml|57624,0,0,26
Pere,/proiel/per-aeth.xml|57625,1,0.027777777777777778,36
Pere,/proiel/per-aeth.xml|57626,0,0,21
Pere,/proiel/per-aeth.xml|57627,0,0,5
Pere,/proiel/per-aeth.xml|57628,1,0.166666666666666667,6
Pere,/proiel/per-aeth.xml|57629,1,0.111111111111111111,9
Pere,/proiel/per-aeth.xml|57630,0,0,17
Pere,/proiel/per-aeth.xml|57631,0,0,17
Pere,/proiel/per-aeth.xml|57632,0,0,36
Pere,/proiel/per-aeth.xml|57633,0,0,15
Pere,/proiel/per-aeth.xml|57634,0,0,6
Pere,/proiel/per-aeth.xml|57635,2,0.086956521739130435,23
Pere,/proiel/per-aeth.xml|57636,0,0,17
Pere,/proiel/per-aeth.xml|57637,0,0,39
Pere,/proiel/per-aeth.xml|57638,2,0.032258064516129032,62
Pere,/proiel/per-aeth.xml|57639,2,0.054054054054054054,37
Pere,/proiel/per-aeth.xml|57640,2,0.058823529411764706,34
Pere,/proiel/per-aeth.xml|57641,0,0,24
Pere,/proiel/per-aeth.xml|57642,0,0,13
Pere,/proiel/per-aeth.xml|57643,0,0,21
Pere,/proiel/per-aeth.xml|57644,2,0.153846153846153846,13
Pere,/proiel/per-aeth.xml|57645,0,0,19
Pere,/proiel/per-aeth.xml|58327,0,0,7
Pere,/proiel/per-aeth.xml|57646,2,0.153846153846153846,13
Pere,/proiel/per-aeth.xml|57647,0,0,28
Pere,/proiel/per-aeth.xml|57648,0,0,14
Pere,/proiel/per-aeth.xml|57649,0,0,25
Pere,/proiel/per-aeth.xml|57650,0,0,29
Pere,/proiel/per-aeth.xml|57651,0,0,46
Pere,/proiel/per-aeth.xml|57652,0,0,24
Pere,/proiel/per-aeth.xml|57653,0,0,10
Pere,/proiel/per-aeth.xml|57654,0,0,38
Pere,/proiel/per-aeth.xml|57655,0,0,14
Pere,/proiel/per-aeth.xml|57656,0,0,23
Pere,/proiel/per-aeth.xml|57657,0,0,22
Pere,/proiel/per-aeth.xml|57658,2,0.023529411764705882,85
Pere,/proiel/per-aeth.xml|58334,0,0,23
Pere,/proiel/per-aeth.xml|64141,0,0,13
Pere,/proiel/per-aeth.xml|57660,2,0.052631578947368421,38
Pere,/proiel/per-aeth.xml|57661,0,0,32
Pere,/proiel/per-aeth.xml|57662,2,0.045454545454545455,44
Pere,/proiel/per-aeth.xml|57663,0,0,26
Pere,/proiel/per-aeth.xml|57664,0,0,31
Pere,/proiel/per-aeth.xml|58350,0,0,15
Pere,/proiel/per-aeth.xml|57665,0,0,35
Pere,/proiel/per-aeth.xml|57666,2,0.076923076923076923,26
Pere,/proiel/per-aeth.xml|57667,0,0,15
Pere,/proiel/per-aeth.xml|57668,0,0,7
Pere,/proiel/per-aeth.xml|58351,0,0,8
Pere,/proiel/per-aeth.xml|57669,0,0,10
Pere,/proiel/per-aeth.xml|57670,0,0,12
Pere,/proiel/per-aeth.xml|57671,0,0,26
Pere,/proiel/per-aeth.xml|57672,0,0,34
Pere,/proiel/per-aeth.xml|57673,0,0,28
Pere,/proiel/per-aeth.xml|57674,0,0,69
Pere,/proiel/per-aeth.xml|57677,0,0,28
Pere,/proiel/per-aeth.xml|58357,0,0,15
Pere,/proiel/per-aeth.xml|57678,0,0,5
Pere,/proiel/per-aeth.xml|57679,1,0.071428571428571429,14
Pere,/proiel/per-aeth.xml|57680,0,0,24
Pere,/proiel/per-aeth.xml|57681,2,0.071428571428571429,28
Pere,/proiel/per-aeth.xml|57682,0,0,22
Pere,/proiel/per-aeth.xml|57683,0,0,11
Pere,/proiel/per-aeth.xml|57684,0,0,21
Pere,/proiel/per-aeth.xml|57685,0,0,10
Pere,/proiel/per-aeth.xml|57686,0,0,14
Pere,/proiel/per-aeth.xml|57687,0,0,3
Pere,/proiel/per-aeth.xml|57688,1,0.058823529411764706,17
Pere,/proiel/per-aeth.xml|57689,0,0,35
Pere,/proiel/per-aeth.xml|57690,0,0,17
Pere,/proiel/per-aeth.xml|57691,0,0,30
Pere,/proiel/per-aeth.xml|57692,0,0,19
Pere,/proiel/per-aeth.xml|57693,0,0,17
Pere,/proiel/per-aeth.xml|57694,0,0,21
Pere,/proiel/per-aeth.xml|57695,0,0,25
Pere,/proiel/per-aeth.xml|57696,0,0,12
Pere,/proiel/per-aeth.xml|57697,0,0,31
Pere,/proiel/per-aeth.xml|58423,0,0,11
Pere,/proiel/per-aeth.xml|57698,2,0.105263157894736842,19
Pere,/proiel/per-aeth.xml|57699,0,0,28
Pere,/proiel/per-aeth.xml|57700,0,0,20
Pere,/proiel/per-aeth.xml|57702,0,0,15
Pere,/proiel/per-aeth.xml|57703,0,0,16
Pere,/proiel/per-aeth.xml|57704,2,0.054054054054054054,37
Pere,/proiel/per-aeth.xml|57705,0,0,10
Pere,/proiel/per-aeth.xml|57706,0,0,15
Pere,/proiel/per-aeth.xml|57707,0,0,24
Pere,/proiel/per-aeth.xml|57708,0,0,47
Pere,/proiel/per-aeth.xml|57709,0,0,17
Pere,/proiel/per-aeth.xml|57710,0,0,21
Pere,/proiel/per-aeth.xml|57711,0,0,28
Pere,/proiel/per-aeth.xml|57712,0,0,28
Pere,/proiel/per-aeth.xml|58424,0,0,7
Pere,/proiel/per-aeth.xml|57713,0,0,15
Pere,/proiel/per-aeth.xml|57714,0,0,20
Pere,/proiel/per-aeth.xml|57715,0,0,21
Pere,/proiel/per-aeth.xml|57716,0,0,13
Pere,/proiel/per-aeth.xml|64215,0,0,2
Pere,/proiel/per-aeth.xml|57717,2,0.111111111111111111,18
Pere,/proiel/per-aeth.xml|57718,0,0,28
Pere,/proiel/per-aeth.xml|57719,2,0.0625,32
Pere,/proiel/per-aeth.xml|57720,0,0,30
Pere,/proiel/per-aeth.xml|57721,0,0,13
Pere,/proiel/per-aeth.xml|57722,0,0,5
Pere,/proiel/per-aeth.xml|57723,5,0.263157894736842105,19
Pere,/proiel/per-aeth.xml|57724,2,0.074074074074074074,27
Pere,/proiel/per-aeth.xml|57725,2,0.026315789473684211,76
Pere,/proiel/per-aeth.xml|57727,0,0,88
Pere,/proiel/per-aeth.xml|57728,0,0,13
Pere,/proiel/per-aeth.xml|57729,0,0,30
Pere,/proiel/per-aeth.xml|57730,0,0,26
Pere,/proiel/per-aeth.xml|57731,0,0,24
Pere,/proiel/per-aeth.xml|57732,0,0,39
Pere,/proiel/per-aeth.xml|57733,0,0,14
Pere,/proiel/per-aeth.xml|57734,0,0,9
Pere,/proiel/per-aeth.xml|57735,0,0,3
Pere,/proiel/per-aeth.xml|57736,0,0,9
Pere,/proiel/per-aeth.xml|57737,0,0,3
Pere,/proiel/per-aeth.xml|57738,0,0,19
Pere,/proiel/per-aeth.xml|58429,2,0.054054054054054054,37
Pere,/proiel/per-aeth.xml|57739,0,0,5
Pere,/proiel/per-aeth.xml|57740,0,0,14
Pere,/proiel/per-aeth.xml|58430,0,0,13
Pere,/proiel/per-aeth.xml|57741,0,0,7
Pere,/proiel/per-aeth.xml|64229,0,0,12
Pere,/proiel/per-aeth.xml|57742,0,0,26
Pere,/proiel/per-aeth.xml|57743,0,0,22
Pere,/proiel/per-aeth.xml|57744,0,0,25
Pere,/proiel/per-aeth.xml|58436,0,0,15
Pere,/proiel/per-aeth.xml|57745,0,0,17
Pere,/proiel/per-aeth.xml|57746,0,0,6
Pere,/proiel/per-aeth.xml|57747,0,0,12
Pere,/proiel/per-aeth.xml|57748,0,0,28
Pere,/proiel/per-aeth.xml|58439,0,0,5
Pere,/proiel/per-aeth.xml|57749,0,0,15
Pere,/proiel/per-aeth.xml|57750,0,0,16
Pere,/proiel/per-aeth.xml|58442,2,0.058823529411764706,34
Pere,/proiel/per-aeth.xml|57751,0,0,19
Pere,/proiel/per-aeth.xml|57752,0,0,25
Pere,/proiel/per-aeth.xml|57753,0,0,14
Pere,/proiel/per-aeth.xml|57754,0,0,28
Pere,/proiel/per-aeth.xml|57755,0,0,20
Pere,/proiel/per-aeth.xml|57756,0,0,30
Pere,/proiel/per-aeth.xml|57757,0,0,46
Pere,/proiel/per-aeth.xml|57758,0,0,27
Pere,/proiel/per-aeth.xml|57759,0,0,30
Pere,/proiel/per-aeth.xml|57760,0,0,15
Pere,/proiel/per-aeth.xml|57761,0,0,12
Pere,/proiel/per-aeth.xml|64230,0,0,12
Pere,/proiel/per-aeth.xml|57762,0,0,34
Pere,/proiel/per-aeth.xml|57763,0,0,15
Pere,/proiel/per-aeth.xml|57764,0,0,29
Pere,/proiel/per-aeth.xml|57765,2,0.074074074074074074,27
Pere,/proiel/per-aeth.xml|57766,0,0,15
Pere,/proiel/per-aeth.xml|57767,0,0,12
Pere,/proiel/per-aeth.xml|57768,0,0,10
Pere,/proiel/per-aeth.xml|57769,0,0,10
Pere,/proiel/per-aeth.xml|64231,0,0,9
Pere,/proiel/per-aeth.xml|57770,0,0,33
Pere,/proiel/per-aeth.xml|57771,0,0,15
Pere,/proiel/per-aeth.xml|57772,0,0,29
Pere,/proiel/per-aeth.xml|58455,0,0,7
Pere,/proiel/per-aeth.xml|57773,0,0,15
Pere,/proiel/per-aeth.xml|57774,5,0.166666666666666667,30
Pere,/proiel/per-aeth.xml|57775,0,0,28
Pere,/proiel/per-aeth.xml|57776,0,0,39
Pere,/proiel/per-aeth.xml|57777,0,0,42
Pere,/proiel/per-aeth.xml|57778,0,0,17
Pere,/proiel/per-aeth.xml|57779,2,0.047619047619047619,42
Pere,/proiel/per-aeth.xml|57780,2,0.044444444444444444,45
Pere,/proiel/per-aeth.xml|57781,0,0,35
Pere,/proiel/per-aeth.xml|57782,2,0.057142857142857143,35
Pere,/proiel/per-aeth.xml|57783,0,0,33
Pere,/proiel/per-aeth.xml|57784,0,0,18
Pere,/proiel/per-aeth.xml|57785,0,0,24
Pere,/proiel/per-aeth.xml|57786,0,0,35
Pere,/proiel/per-aeth.xml|57787,0,0,15
Pere,/proiel/per-aeth.xml|57788,0,0,6
Pere,/proiel/per-aeth.xml|57789,0,0,23
Pere,/proiel/per-aeth.xml|57790,0,0,10
Pere,/proiel/per-aeth.xml|57791,1,0.05,20
Pere,/proiel/per-aeth.xml|57792,0,0,6
Pere,/proiel/per-aeth.xml|64232,0,0,3
Pere,/proiel/per-aeth.xml|57793,0,0,6
Pere,/proiel/per-aeth.xml|57794,0,0,28
Pere,/proiel/per-aeth.xml|57795,0,0,17
Pere,/proiel/per-aeth.xml|64233,2,0.051282051282051282,39
Pere,/proiel/per-aeth.xml|57796,0,0,10
Pere,/proiel/per-aeth.xml|57797,0,0,18
Pere,/proiel/per-aeth.xml|64234,0,0,9
Pere,/proiel/per-aeth.xml|57798,2,0.086956521739130435,23
Pere,/proiel/per-aeth.xml|57799,0,0,8
Pere,/proiel/per-aeth.xml|57800,1,0.055555555555555556,18
Pere,/proiel/per-aeth.xml|64235,0,0,4
Pere,/proiel/per-aeth.xml|57801,2,0.06896551724137931,29
Pere,/proiel/per-aeth.xml|57802,0,0,11
Pere,/proiel/per-aeth.xml|57803,0,0,2
Pere,/proiel/per-aeth.xml|58498,0,0,3
Pere,/proiel/per-aeth.xml|57804,0,0,2
Pere,/proiel/per-aeth.xml|58499,0,0,4
Pere,/proiel/per-aeth.xml|57805,0,0,27
Pere,/proiel/per-aeth.xml|57806,0,0,19
Pere,/proiel/per-aeth.xml|57807,0,0,17
Pere,/proiel/per-aeth.xml|58500,0,0,9
Pere,/proiel/per-aeth.xml|57808,0,0,7
Pere,/proiel/per-aeth.xml|57809,0,0,11
Pere,/proiel/per-aeth.xml|64236,0,0,5
Pere,/proiel/per-aeth.xml|57810,0,0,7
Pere,/proiel/per-aeth.xml|64237,0,0,3
Pere,/proiel/per-aeth.xml|64238,0,0,4
Pere,/proiel/per-aeth.xml|64239,0,0,3
Pere,/proiel/per-aeth.xml|57811,0,0,22
Pere,/proiel/per-aeth.xml|57812,0,0,17
Pere,/proiel/per-aeth.xml|57813,0,0,22
Pere,/proiel/per-aeth.xml|57814,0,0,6
Pere,/proiel/per-aeth.xml|57815,0,0,13
Pere,/proiel/per-aeth.xml|57816,2,0.051282051282051282,39
Pere,/proiel/per-aeth.xml|57817,0,0,14
Pere,/proiel/per-aeth.xml|57818,0,0,16
Pere,/proiel/per-aeth.xml|57819,0,0,18
Pere,/proiel/per-aeth.xml|57820,0,0,12
Pere,/proiel/per-aeth.xml|57821,0,0,14
Pere,/proiel/per-aeth.xml|57822,0,0,27
Pere,/proiel/per-aeth.xml|58501,0,0,4
Pere,/proiel/per-aeth.xml|57823,0,0,6
Pere,/proiel/per-aeth.xml|64240,0,0,17
Pere,/proiel/per-aeth.xml|57824,1,0.045454545454545455,22
Pere,/proiel/per-aeth.xml|57825,0,0,19
Pere,/proiel/per-aeth.xml|57826,0,0,26
